lev1,lev2,lev3,lev1_url,lev2_url,lev3_url
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดค่าดำเนินการในต่างประเทศภายใต้พิธีสารมาดริด,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-กำหนดค่าดำเนินการในต่างประเทศภายใต้พิธีสารมาดริด.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดรายละเอียดข้อบังคับว่าด้วยการใช้เครื่องหมายรับรองตามนัยมาตรา 82แห่งพระราชบัญญัติเครื่องหมายการค้า พ.ศ. 2534 (ลงวันที่ 29 สิงหาคม 2537),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่อง-กำหนดรายละเอียดข้อบังคับว่าด้วยการใช้เครื่องหมายรับรองตามนัย-มาตรา-82.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดหลักเกณฑ์ วิธีการ และเงื่อนไขสำหรับการยื่นคำขอจดทะเบียนเครื่องหมายและคำร้องหรือคำขออื่นๆ ผ่านทางอินเทอร์เน็ต,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-กำหนดหลักเกณฑ์-วิธีการ-และเงื่อนไขสำหรับการยื่นคำขอจดทะเบียนเครื่องหมายและคำร้องหรือคำขออื่นๆ-ผ่านทางอินเทอร์เน็ต-2.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดเเบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า เครื่องหมายบริการ เครื่องหมายรับรอง เครื่องหมายร่วม เเละคำขออื่น พ.ศ. 2559,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่อง-การยื่นคำขอจดทะเบียนเครื่องหมายการค้า-ตามโครงการพัฒนาระบบการให้บริการแบบเบ็ดเสร็จ-ณ-จุดเดียว-กระทรวงพาณิชย์-copy.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดแบบพิมพ์หนังสือแจ้ง หนังสือเรียก และหนังสืออื่นใดภายใต้พิธีสารมาดริด,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-กำหนดแบบพิมพ์หนังสือแจ้ง-หนังสือเรียก-และหนังสืออื่นใดภายใต้พิธีสารมาดริด.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดแบบพิมพ์และวิธีการยื่นคำขอจดทะเบียนและคำขออื่นๆ ภายใต้พิธีสารมาดริด,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-กำหนดแบบพิมพ์และวิธีการยื่นคำขอจดทะเบียนและคำขออื่นๆ-ภายใต้พิธีสารมาดริด.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดแบบพิมพ์และวิธีการยื่นคำขอให้บันทึกการจดทะเบียนระหว่างประเทศแทนการจดทะเบียนในราชอาณาจักร และคำขอจดทะเบียนในราชอาณาจักรที่ได้แปลงมาจากทะเบียนระหว่างประเทศ,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-กำหนดแบบพิมพ์และวิธีการยื่นคำขอให้บันทึกการจดทะเบียนระหว่างประเทศแทนการจดทะเบียนในราชอาณาจักร-และคำขอจดทะเบียนในราชอาณาจักรที่ได้แปลงมาจากทะเบียนระหว่างประเทศ.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง คำอ่านเครื่องหมายที่เป็นภาษาจีน (ลงวันที่ 3 มีนาคม 2548),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่อง-คำอ่านเครื่องหมายที่เป็นภาษาจีน.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง ยกเลิกประกาศกรมทรัพย์สินทางปัญญา เรื่อง การต่ออายุการจดทะเบียนเครื่องหมายการค้า เครื่องหมายบริการ เครื่องหมายรับรอง เครื่องหมายร่วม ลงวันที่ ๒๙ พฤษภาคม ๒๕๖๐,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-ยกเลิกประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-การต่ออายุการจดทะเบียนเครื่องหมายการค้า-เครื่องหมายบริการ-เครื่องหมายรับรอง-เครื่องหมายร่วม-ลงวันที่-๒๙-พฤษภาคม-๒๕๖๐.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องการขอจดทะเบียนสัญญาอนุญาตให้ใช้เครื่องหมายการค้าและเครื่องหมายบริการ,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องการขอจดทะเบียนสัญญาอนุญาตให้ใช้เครื่องหมายการค้าและเครื่องหมายบริการ.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องการขอให้ถือว่าวันที่ยื่นคำขอนอกราชอาณาจักรครั้งแรกเป็นวันยื่นคำขอในราชอาณาจักรตามมาตรา ๒๘,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องการขอให้ถือว่าวันที่ยื่นคำขอนอกราชอาณาจักรครั้งแรกเป็นวันยื่นคำขอในราชอาณาจักรตามมาตรา-๒๘.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องกำหนดหลักเกณฑ์ วิธีการ และเงื่อนไขสำหรับการยื่นคำขอจดทะเบียนเครื่องหมายการค้าและคำขออื่นๆ ผ่านทางระบบการจดทะเบียนทรัพย์สินทางปัญญาทางอิเล็กทรอนิกส์ (e-Filing),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องกำหนดหลักเกณฑ์-วิธีการ-และเงื่อนไขสำหรับการยื่นคำขอจดทะเบียนเครื่องหมายการค้าและคำขออื่นๆ-ผ่านทางระบบการจดทะเบียนทรัพย์สินทางปัญญาทางอิเล็กทรอนิกส์-e-filing.html?category_id=2224
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า เครื่องหมายบริการ เครื่องหมายรับรอง เครื่องหมายร่วม คำขออื่น และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต (ฉบับที่ ๒),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า-เครื่องหมายบริการ-เครื่องหมายรับรอง-เครื่องหมายร่วม-คำขออื่น-และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต-ฉบับที่-๒.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า เครื่องหมายบริการ เครื่องหมายรับรอง เครื่องหมายร่วม คำขออื่น และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต (ฉบับที่ ๓),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า-เครื่องหมายบริการ-เครื่องหมายรับรอง-เครื่องหมายร่วม-คำขออื่น-และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต-ฉบับที่-๓.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า เครื่องหมายบริการ เครื่องหมายรับรอง เครื่องหมายร่วม คำขออื่น และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต (ฉบับที่ ๔),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า-เครื่องหมายบริการ-เครื่องหมายรับรอง-เครื่องหมายร่วม-คำขออื่น-และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต-ฉบับที่-๔.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า เครื่องหมายบริการ เครื่องหมายรับรอง เครื่องหมายร่วม และคำขออื่น,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า-เครื่องหมายบริการ-เครื่องหมายรับรอง-เครื่องหมายร่วม-และคำขออื่น.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า เครื่องหมายบริการ เครื่องหมายรับรอง เครื่องหมายร่วม และคำขออื่น และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องกำหนดแบบพิมพ์คำขอจดทะเบียนเครื่องหมายการค้า-เครื่องหมายบริการ-เครื่องหมายรับรอง-เครื่องหมายร่วม-และคำขออื่น-และแบบพิมพ์หนังสือหรือเอกสารประกอบคำขอสำหรับผู้ยื่นคำขอผ่านทางอินเทอร์เน็ต.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่องยกเลิกประกาศกรมทรัพย์สินทางปัญญา เรื่อง คำอ่านเครื่องหมายที่เป็นภาษาจีน ลงวันที่ ๓ มีนาคม ๒๕๔๘,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องยกเลิกประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-คำอ่านเครื่องหมายที่เป็นภาษาจีน-ลงวันที่-๓-มีนาคม-๒๕๔๘.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ ฉบับที่ 4 (พ.ศ. 2543) เรื่อง บัตรพนักงานเจ้าหน้าที่ตามเจ้าหน้าที่ตามพระราชบัญญัติเครื่องหมายการค้า พ.ศ. 2543 ซึ่งแก้ไขเพิ่มเติมโดยพระราชบัญญัติเครื่องหมายการค้า (ฉบับที่ 2) พ.ศ. 2543 (ลงวันที่ 4 กรกฎาคม 2543),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ฉบับที่-4-พ-ศ-2543-เรื่อง-บัตรประจำตัวพนักงานเจ้าหน้าที่ตามพระราชบัญญัติเครื่องหมายการค้า.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ ฉบับที่ 5 (พ.ศ. 2543) เรื่อง เครื่องหมายที่ต้องห้ามมิให้รับจดทะเบียน (ลงวันที่ 25 ตุลาคม 2543),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ฉบับที่-5-พศ-2543-เรื่อง-เครื่องหมายที่ต้องห้ามมิให้รับจดทะเบียน.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ ฉบับที่ 7 (พ.ศ. 2547) เรื่อง แต่งตั้งพนักงาน เจ้าหน้าที่และนายทะเบียนเครื่องหมายการค้าส่วนภูมิภาค (ลงวันที่ 9 กุมภาพันธ์ 2547),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ฉบับที่-7-พศ-2547-เรื่อง-แต่งตั้งพนักงานเจ้าหน้าที่และนายทะเบียนเครื่องหมายการค้าส่วนภูมิภาค.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง การกำหนดจำพวกสินค้าและบริการ (ลงวันที่ 27 กุมภาพันธ์ 2556),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/การกำหนดจำพวกสินค้าและบริการ.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง การกำหนดจำพวกสินค้าและบริการ ลงวันที่ ๑๔ มิถุนายน ๒๕๖๐,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกระทรวงพาณิชย์-เรื่อง-การกำหนดจำพวกสินค้าและบริการ-ลงวันที่-๑๔-มิถุนายน-๒๕๖๐-2.html?category_id=2216
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง การกำหนดจำพวกสินค้าและบริการ ลงวันที่ ๑๔ มิถุนายน ๒๕๖๐,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกระทรวงพาณิชย์-เรื่อง-การกำหนดจำพวกสินค้าและบริการ-ลงวันที่-๑๔-มิถุนายน-๒๕๖๐.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง การกำหนดชื่อทางภูมิศาสตร์ (ลงวันที่ 20 กันยายน 2547),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่องกำหนดชื่อทางภูมิศาสตร์.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง การกำหนดชื่อทางภูมิศาสตร์ตามมาตรา 7 วรรค (2) เเห่งพระราชบัญญัติเครื่องหมายการค้า พ.ศ. 2534 ซึ่งเเก้ไขเพิ่มเติมโดยพระราชบัญญัติเครื่องหมายการค้า (ฉบับที่3) พ.ศ. 2559,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่องกำหนดชื่อทางภูมิศาสตร์-copy.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง การกำหนดภาพเเผนที่เเสดงสถานที่ทางภูมิศาสตร์ตามมาตรา 7 วรรคสอง (9) เเห่งพระราชบัญญัติเครื่องหมายการค้า พ.ศ. 2534 ซึ่งแก้ไขโดยพระราชบัญยัติเครื่องหมายการค้า (ฉบับที่ 3) 2559,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกระทรวงพาณิชย์-เรื่อง-การกำหนดภาพเเผนที่เเสดงสถานที่ทางภูมิศาสตร์ตามมาตรา-7-วรรคสอง-9-เเห่งพระราชบัญญัติเครื่องหมายการค้า-พ-ศ-2534-ซึ่งแก้ไขโดยพระราชบัญยัติเครื่องหมายการค้า-ฉบับที่-3-2559.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง หลักเกณฑ์การพิจารณาเครื่องหมายที่มีชื่อเสียงแพร่หลายทั่วไป (ลงวันที่ 21 กันยายน 2547),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่อง-หลักเกณฑ์การพิจารณาเครื่องหมายที่มีชื่อเสียงแพร่หลายทั่วไป.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง หลักเกณฑ์การพิสูจน์ลักษณะบ่งเฉพาะตาม มาตรา 7 วรรค 3 แห่งพระราชบัญญัติเครื่องหมายการค้า พ.ศ. 2534 (ลงวันที่ 11 ตุลาคม 2555),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่อง-หลักเกณฑ์การพิสูจน์ลักษณะบ่งเฉพาะตามมาตรา-7-วรรค-3.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง เครื่องหมายที่ต้องห้ามมิให้รับจดทะเบียน (ฉบับที่ 2) พ.ศ. 2548 (ลงวันที่ 30 มีนาคม 2548) เรื่อง ภาพสัญลักษณ์ประจำชาติไทย,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่อง-เครื่องหมายที่ต้องห้ามมิให้รับจดทะเบียน-ฉบับที่-2-พ-ศ-2548.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง แต่งตั้งนายทะเบียนเครื่องหมายการค้า พ.ศ. 2557 (ลงวันที่ 22 ตุลาคม 2557),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกระทรวงพาณิชย์-เรื่องแต่งตั้งนายทะเบียนเครื่องหมายการค้า.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่องการกำหนดจำพวกสินค้าและบริการ,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/tm20210304.html
กฎหมาย - เครื่องหมายการค้า,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่องแต่งตั้งนายทะเบียนเครื่องหมายการค้า,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกระทรวงพาณิชย์-เรื่องแต่งตั้งนายทะเบียนเครื่องหมายการค้า-2.html?category_id=2216
กฎหมาย - เครื่องหมายการค้า,ประกาศคณะกรรมการเครื่องหมายการค้า (Notifications),ประกาศคณะกรรมการเครื่องหมายการค้า เรื่อง หลักเกณฑ์และวิธีการเกี่ยวกับการส่งหลักฐานประกอบคำอุทธรณ์และคำร้องขอเพิกถอนการจดทะเบียน และคำชี้แจง ประกอบคำร้องขอเพิกถอนการจดทะเบียน (ลงวันที่ 8 ธันวาคม 2540),https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการเครื่องหมายการค้า.html,https://www.ipthailand.go.th/th/dip-law-2/item/เรื่อง-หลักเกณฑ์และวิธีการเกี่ยวกับการส่งหลักฐานประกอบคำอุทธรณ์คำร้องขอเพิกถอนการจดทะเบียน.html
กฎหมาย - เครื่องหมายการค้า,ประกาศคณะกรรมการเครื่องหมายการค้า (Notifications),ระเบียบคณะกรรมการเครื่องหมายการค้าว่าด้วยวิธีพิจารณาอุทธรณ์และคำร้องขอให้เพิกถอนการจดทะเบียน พ.ศ.๒๕๖๑,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการเครื่องหมายการค้า.html,https://www.ipthailand.go.th/th/dip-law-2/item/ระเบียบคณะกรรมการเครื่องหมายการค้าว่าด้วยวิธีพิจารณาอุทธรณ์และคำร้องขอให้เพิกถอนการจดทะเบียน-พ-ศ-๒๕๖๑.html?category_id=2220
กฎหมาย - เครื่องหมายการค้า,ประกาศนายทะเบียนเครื่องหมายการค้า (Notifications),ประกาศนายทะเบียนเครื่องหมายการค้า ที่ 1/2559 เรื่อง การกำหนดสิ่งที่ใช้กันสามัญในการค้าขาย,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศนายทะเบียนเครื่องหมายการค้า-notifications.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศนายทะเบียนเครื่องหมายการค้า-ที่-1-2559-เรื่อง-การกำหนดสิ่งที่ใช้กันสามัญในการค้าขาย.html
กฎหมาย - เครื่องหมายการค้า,พระราชบัญญัติ (Acts),TRADEMARK ACT B.E. 2534 AMENDED BY TRADEMARK ACT (NO. 2) B.E. 2543 AND TRADEMARK ACT (NO. 3) B.E. 2559,https://www.ipthailand.go.th/th/trademark-008.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-2.html,https://www.ipthailand.go.th/th/dip-law-2/item/trademark-act-b-e-2534-amended-by-trademark-act-no-2-b-e-2543-and-trademark-act-no-3-b-e-2559.html
